FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,Lon,Lat,STREET1,STREET2
1181,1,1181,1,1,0,0,6,2011,41329,-73.94282212892095,40.756058570779075,12 STREET,40 AVENUE
1182,1,1182,1,1,0,0,6,2011,53451,-73.86634232844384,40.8654494721338,ALLERTON AVENUE,CRUGER AVENUE
1183,1,1183,1,1,0,0,6,2011,3785,-74.16848336780441,40.62156500713121,GOETHALS ROAD NORTH,SOUTH AVENUE
1184,1,1184,1,0,0,1,6,2011,14083,-73.99859766653276,40.65991162907237,4 AVENUE,26 STREET
1185,1,1185,1,0,1,0,6,2011,20247,-74.00463516274549,40.72135363241753,CANAL STREET,WEST BROADWAY
1186,1,1186,1,1,0,0,6,2011,23426,-73.9694154390348,40.79536077907839,WEST 98 STREET,AMSTERDAM AVENUE
1187,1,1187,1,1,0,0,6,2011,24834,-73.94020105055556,40.59168400610287,AVENUE Y,NOSTRAND AVENUE
1188,1,1188,1,0,0,1,6,2011,45386,-73.89960577777615,40.7408948360009,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1189,1,1189,1,1,0,0,6,2011,17939,-73.974375389635,40.643274120740905,OCEAN PARKWAY,BEVERLY ROAD
1190,1,1190,1,0,1,0,6,2011,13750,-73.9818681824883,40.616912126490156,21 AVENUE,62 STREET
1191,1,1191,1,0,0,1,6,2011,9560,-74.09243687983911,40.644082484440226,FILLMORE STREET,FRANKLIN AVENUE
1192,1,1192,1,0,0,1,7,2011,18158,-73.96398390519379,40.64908469174722,EAST 17 STREET,CHURCH AVENUE
1193,1,1193,1,0,0,1,7,2011,872,-74.23022837938788,40.527666229834246,VETERANS ROAD GREENWAY,TYRELLAN AVENUE
1194,1,1194,1,1,0,0,7,2011,24148,-73.95111294832886,40.80515401782048,ADAM C POWELL BOULEVARD,WEST 119 STREET
1195,1,1195,1,0,0,1,7,2011,39015,-73.7517588655104,40.666395320020776,225 STREET,NORTH CONDUIT AVENUE
1196,1,1196,1,1,0,0,7,2011,20566,-73.9969837528683,40.7165405429134,ELIZABETH STREET,CANAL STREET
1197,1,1197,1,0,1,0,7,2011,21197,-73.99859426111138,40.750240835525595,9 AVENUE,WEST 29 STREET
1198,1,1198,1,1,0,0,7,2011,45814,-73.88283144634971,40.74288837616849,82 STREET,BROADWAY
1199,1,1199,1,0,0,1,7,2011,17663,-73.95662639050845,40.63059040551186,CAMPUS ROAD,AVENUE H
1200,1,1200,1,0,0,1,7,2011,38956,-73.75484909667544,40.67792883777188,136 AVENUE,SPRINGFIELD BOULEVARD
1201,1,1201,1,1,0,0,7,2011,13607,-73.9870246515797,40.60603057487847,STILLWELL AVENUE,KINGS HIGHWAY
1202,1,1202,1,0,0,1,7,2011,26232,-73.93108323138685,40.65829591603784,UTICA AVENUE,WINTHROP STREET
1203,1,1203,1,0,0,1,7,2011,25695,-73.92786501452727,40.62816689915518,AVENUE J,UTICA AVENUE
1204,1,1204,1,0,0,1,7,2011,32594,-73.84762410202259,40.708332622740144,72 ROAD,UNION TURNPIKE
1205,1,1205,1,0,0,1,7,2011,37931,-73.7608911942644,40.60138044878689,BEACH CHANNEL DRIVE,DICKENS STREET
1206,1,1206,1,1,0,0,7,2011,20222,-74.00791206092141,40.72369976703612,HOLLAND TUNNEL APPROACH,CANAL STREET
1207,1,1207,1,1,0,0,7,2011,21190,-74.00084826830462,40.747146773901214,9 AVENUE,WEST 24 STREET
1208,1,1208,1,1,0,0,7,2011,19272,-73.96910362503631,40.689467521412105,DEKALB AVENUE,VANDERBILT AVENUE
1209,1,1209,2,2,0,0,7,2011,43647,-73.92875620586993,40.82918583515031,MACOMBS DAM BRIDGE,EAST 161 STREET
1210,1,1210,1,1,0,0,7,2011,27746,-73.92227093780538,40.696442432243124,HARMAN STREET,CENTRAL AVENUE
1211,1,1211,1,0,1,0,7,2011,43377,-73.93977869278991,40.84720975343977,WEST 176 STREET,FT WASHINGTON AVENUE
1212,1,1212,1,1,0,0,7,2011,41087,-73.92039508407585,40.739417311035105,45 STREET,48 AVENUE
1213,1,1213,1,0,0,1,8,2011,23493,-73.9628557104742,40.781595507484035,86 ST TRANSVERSE,EAST DRIVE
1214,1,1214,1,0,0,1,8,2011,26938,-73.92753991303753,40.67725004881795,ATLANTIC AVENUE,ROCHESTER AVENUE
1215,1,1215,1,1,0,0,8,2011,50721,-73.86746336503235,40.75744154006503,NORTHERN BOULEVARD,101 STREET
1216,1,1216,1,1,0,0,8,2011,22743,-73.9671525430523,40.75676519521032,2 AVENUE,EAST 53 STREET
1217,1,1217,1,0,0,1,8,2011,18303,-73.95412513883737,40.646687533442254,LOTT STREET,TILDEN AVENUE
1218,1,1218,1,0,1,0,8,2011,27714,-73.92633038789435,40.714044659801274,METROPOLITAN AVENUE,GARDNER AVENUE
1219,1,1219,1,1,0,0,8,2011,46150,-73.87142028129287,40.74241241319266,CORONA AVENUE,93 STREET
1220,1,1220,1,0,0,1,8,2011,29025,-73.88013120247872,40.64638240147744,FREEPORT LOOP,PENNSYLVANIA AVENUE
1221,1,1221,1,0,1,0,8,2011,27751,-73.92308169451262,40.69920067103447,STOCKHOLM STREET,WILSON AVENUE
1222,1,1222,1,0,0,1,8,2011,4464,-74.14271825305484,40.54543408656525,HILLSIDE TERRACE,HYLAN BOULEVARD
1223,1,1223,1,0,0,1,8,2011,43022,-73.91733149635358,40.801688163194136,EAST 132 STREET,CYPRESS AVENUE
1224,1,1224,1,0,1,0,8,2011,33372,-73.82163921934443,40.61487061438745,CROSS BAY BOULEVARD,EAST 1 ROAD
1225,1,1225,1,0,0,1,8,2011,11881,-74.01594933959407,40.61900487283194,11 AVENUE,82 STREET
1226,1,1226,1,1,0,0,8,2011,52581,-73.86315638456966,40.83553082143558,WHITE PLAINS ROAD,WOOD AVENUE
1227,1,1227,1,0,0,1,8,2011,21235,-73.9985803448831,40.7642799507938,WEST 46 STREET,12 AVENUE
1228,1,1228,1,0,1,0,8,2011,27375,-73.94138523788682,40.71334707502348,AINSLIE STREET,BUSHWICK AVENUE
1229,1,1229,1,0,0,1,8,2011,52835,-73.85016535920843,40.8343554871978,WESTCHESTER AVENUE,GLEBE AVENUE
1230,1,1230,1,0,1,0,8,2011,20673,-73.99289577845964,40.71997215173961,DELANCEY STREET,CHRYSTIE STREET
1231,1,1231,1,0,0,1,8,2011,41608,-73.92724676801846,40.7596709167177,34 AVENUE,31 STREET
1232,1,1232,1,0,0,1,8,2011,39368,-73.73459486488296,40.6721994288363,BROOKVILLE BOULEVARD,135 AVENUE
1233,1,1233,1,0,0,1,9,2011,100974,-73.91323114499839,40.80411491274102,RFK BRIDGE BRONX ENTRANCE RAMP,EAST 137 STREET
1234,1,1234,1,1,0,0,9,2011,54424,-73.85033915105242,40.90348224254865,WHITE PLAINS ROAD,EAST 241 STREET
1235,1,1235,1,0,0,1,9,2011,31385,-73.86146000560446,40.66792457828079,FORBELL STREET,LORING AVENUE
1236,1,1236,1,1,0,0,9,2011,26002,-73.91069830929204,40.63082587947713,PAERDEGAT 4 STREET,PAERDEGAT AVENUE NORTH
1237,1,1237,1,1,0,0,9,2011,49753,-73.86765927393692,40.722661255756,WOODHAVEN BOULEVARD,PENELOPE AVENUE
1238,1,1238,1,1,0,0,9,2011,42495,-73.93741852791524,40.804374678028324,LEXINGTON AVENUE,EAST 125 STREET
1239,1,1239,1,0,0,1,9,2011,8720,-74.10935747909518,40.614545604861824,VICTORY BOULEVARD,MARX STREET
1240,1,1240,1,1,0,0,9,2011,22209,-73.95065874958563,40.7289957165596,MC GUINNESS BOULEVARD,CALYER STREET
1241,1,1241,1,0,0,1,9,2011,27139,-73.91712138560288,40.68256847114853,SARATOGA AVENUE,BAINBRIDGE STREET
1242,1,1242,1,1,0,0,9,2011,52814,-73.84952979923587,40.82545540810548,STORY AVENUE,CASTLE HILL AVENUE
1243,1,1243,1,0,1,0,9,2011,19713,-73.95509845143691,40.71058842922477,BORINQUEN PLACE,RODNEY STREET
1244,1,1244,1,1,0,0,9,2011,42071,-73.93777473130474,40.79700274539604,2 AVENUE,EAST 116 STREET
1245,1,1245,1,1,0,0,9,2011,24010,-73.9582729290654,40.8106280467279,AMSTERDAM AVENUE,MORNINGSIDE DRIVE
1246,1,1246,1,0,0,1,9,2011,53349,-73.86758752500569,40.85783008969111,WHITE PLAINS ROAD,PELHAM PARKWAY NORTH
1247,1,1247,1,0,0,1,9,2011,49787,-73.87036852463595,40.73349743473447,QUEENS BOULEVARD,WOODHAVEN BOULEVARD
1248,1,1248,1,1,0,0,9,2011,13858,-74.00928151104259,40.642656341423965,6 AVENUE,52 STREET
1249,1,1249,1,1,0,0,9,2011,25688,-73.92766030613116,40.626211075053895,FLATLANDS AVENUE,UTICA AVENUE
1250,1,1250,1,0,0,1,9,2011,61224,-73.74558768648687,40.71597111148811,HEMPSTEAD AVENUE,JAMAICA AVENUE
1251,1,1251,1,1,0,0,10,2011,54537,-73.84260758886356,40.8901630745957,BAYCHESTER AVENUE,STRANG AVENUE
1252,1,1252,1,1,0,0,10,2011,36952,-73.76482754827335,40.68126126540421,ANDERSON ROAD,MERRICK BOULEVARD
1253,1,1253,1,1,0,0,10,2011,18819,-73.96068017115061,40.66095385687052,FLATBUSH AVENUE,WASHINGTON AVENUE
1254,1,1254,1,1,0,0,10,2011,18319,-73.95630035117274,40.65504828102456,BEDFORD AVENUE,CLARKSON AVENUE
1255,1,1255,1,1,0,0,10,2011,22711,-73.97028165540664,40.768025032425484,EAST 65 STREET,5 AVENUE
1256,1,1256,1,1,0,0,10,2011,17464,-73.96237947891866,40.60998637401139,AVENUE P,CONEY ISLAND AVENUE
1257,1,1257,1,0,0,1,10,2011,21194,-73.99755164558934,40.746580899880314,8 AVENUE,WEST 25 STREET
1258,1,1258,1,0,0,1,10,2011,45548,-73.89039210226682,40.7256810936074,71 STREET,QUEENS MIDTOWN EXPRESSWAY SR S
1259,1,1259,1,1,0,0,10,2011,29661,-73.88080279397388,40.67412176858421,PITKIN AVENUE,SHEPHERD AVENUE
1260,1,1260,1,0,1,0,10,2011,27519,-73.93299690742504,40.70931716006884,MESEROLE STREET,MORGAN AVENUE
1261,1,1261,1,0,0,1,10,2011,43131,-73.91352680796986,40.80425142539299,EAST 137 STREET,BRUCKNER BOULEVARD
1262,1,1262,1,1,0,0,10,2011,43300,-73.90870859236081,40.824066635088045,EAST 163 STREET,3 AVENUE
1263,1,1263,1,1,0,0,10,2011,55114,-73.81012972078774,40.72303255368363,77 ROAD,PARSONS BOULEVARD
1264,1,1264,1,0,0,1,10,2011,17921,-73.97410674853414,40.63598121088349,EAST 5 STREET,DITMAS AVENUE
1265,1,1265,1,1,0,0,10,2011,58792,-73.7830249321255,40.733130718463215,73 AVENUE,188 STREET
1266,1,1266,1,1,0,0,10,2011,23336,-73.97357117536959,40.7794778619063,CPW 77 APPROACH,CENTRAL PARK WEST
1267,1,1267,1,0,0,1,10,2011,21227,-73.9973872232035,40.7621252483867,11 AVENUE,WEST 44 STREET
1268,1,1268,1,0,0,1,10,2011,45386,-73.89960577777615,40.7408948360009,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1269,1,1269,1,0,0,1,10,2011,19937,-73.94665671200345,40.70775318749279,MESEROLE STREET,LEONARD STREET
1270,1,1270,1,1,0,0,10,2011,46109,-73.87159547266836,40.73118296008174,WETHEROLE STREET,WOODHAVEN BOULEVARD
1271,1,1271,1,1,0,0,10,2011,27732,-73.92223097563772,40.691822990086095,GROVE STREET,BUSHWICK AVENUE
1272,1,1272,1,1,0,0,10,2011,14010,-74.00099519241917,40.65406723407691,5 AVENUE,34 STREET
1273,1,1273,1,0,0,1,2,2010,31161,-73.83633074789174,40.64532114929794,CROSS BAY BOULEVARD,NORTH CHANNEL BRIDGE
1274,1,1274,1,1,0,0,2,2010,14143,-73.99211970633442,40.63502545996588,49 STREET,13 AVENUE
1275,1,1275,1,1,0,0,2,2010,29987,-73.90069776882936,40.70176960951013,69 AVENUE,FOREST AVENUE
1276,1,1276,1,1,0,0,2,2010,49462,-73.89776669125598,40.890509390275376,BROADWAY,MANHATTAN COLLEGE PARKWAY
1277,1,1277,1,1,0,0,2,2010,28044,-73.90843232630033,40.70324948676291,SENECA AVENUE,GATES AVENUE
1278,1,1278,1,1,0,0,2,2010,61585,-73.72732826514874,40.72341196320427,JAMAICA AVENUE,240 STREET
1279,1,1279,1,0,1,0,2,2010,46765,-73.87873233531907,40.750334155602694,37 AVENUE,88 STREET
1280,1,1280,1,1,0,0,2,2010,15922,-73.9899716724101,40.7126463388792,RUTGERS STREET,MADISON STREET
1281,1,1281,1,0,0,1,2,2010,40876,-73.9266718401412,40.736463301214634,39 PLACE,51 AVENUE
1282,1,1282,1,1,0,0,2,2010,27963,-73.91364440830432,40.7027989265995,BLEECKER STREET,ST NICHOLAS AVENUE
1283,1,1283,1,1,0,0,2,2010,21002,-73.98090534057403,40.737886163797285,2 AVENUE,EAST 23 STREET
1284,1,1284,1,0,0,1,3,2010,78984,-73.81610001317978,40.87165897021064,HUTCHINSON RIVER PKWY SB EN SHR,HUTCHINSON RIVER PKWY NB EN SHR
1285,1,1285,1,0,0,1,3,2010,36341,-73.791709747782,40.67930994905105,119 AVENUE,SUTPHIN BOULEVARD
1286,1,1286,1,0,1,0,3,2010,48123,-73.89112403172018,40.845410008523665,CROTONA AVENUE,EAST TREMONT AVENUE
1287,1,1287,1,1,0,0,3,2010,13316,-74.00655432385477,40.628039719978176,11 AVENUE,66 STREET
1288,1,1288,1,1,0,0,3,2010,52073,-73.85726963983134,40.817770165787024,WHITE PLAINS ROAD,RANDALL AVENUE
1289,1,1289,1,1,0,0,3,2010,16245,-73.96327833451844,40.57721253983608,BRIGHTON BEACH AVENUE,BRIGHTON 4 STREET
1290,1,1290,1,1,0,0,3,2010,29303,-73.8968519743255,40.675736394243664,ATLANTIC AVENUE,PENNSYLVANIA AVENUE
1291,1,1291,1,1,0,0,3,2010,11897,-74.0172614246781,40.62526924256299,76 STREET,FT HAMILTON PARKWAY
1292,1,1292,1,0,1,0,3,2010,53470,-73.86706606762563,40.874324694843416,WHITE PLAINS ROAD,BARTHOLDI STREET
1293,1,1293,1,1,0,0,3,2010,23578,-73.95505481632873,40.773336850556376,2 AVENUE,EAST 79 STREET
1294,1,1294,1,1,0,0,3,2010,24904,-73.93883675840668,40.58967042946495,AVENUE Z,HARING STREET
1295,1,1295,1,1,0,0,3,2010,17678,-73.95319160242083,40.60880773782719,OCEAN AVENUE,QUENTIN ROAD
1296,1,1296,1,0,0,1,3,2010,26197,-73.92935451305776,40.642134318887,UTICA AVENUE,AVENUE D
1297,1,1297,1,1,0,0,3,2010,21730,-73.98205596836456,40.77879316878394,BROADWAY,WEST 72 STREET
1298,1,1298,1,1,0,0,3,2010,32492,-73.8521649579892,40.69366135865041,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1299,1,1299,1,0,1,0,4,2010,18224,-73.95797764718728,40.644576255238334,FLATBUSH AVENUE,BEVERLY ROAD
1300,1,1300,1,1,0,0,4,2010,48893,-73.8917718885049,40.86187171616516,DECATUR AVENUE,EAST FORDHAM ROAD
1301,1,1301,1,1,0,0,4,2010,20772,-73.98694969695218,40.72098300360935,STANTON STREET,ESSEX STREET
1302,1,1302,1,1,0,0,4,2010,28991,-73.88241240095999,40.64844055966514,PENNSYLVANIA AVENUE,TWIN PINES DRIVE
1303,1,1303,1,1,0,0,4,2010,22209,-73.95065874958563,40.7289957165596,MC GUINNESS BOULEVARD,CALYER STREET
1304,1,1304,1,1,0,0,4,2010,33885,-73.8241732847468,40.6862340550583,LEFFERTS BOULEVARD,LIBERTY AVENUE
1305,1,1305,1,0,0,1,4,2010,53138,-73.84496954119423,40.850097030604175,EASTCHESTER ROAD,SACKETT AVENUE
1306,1,1306,1,0,0,1,4,2010,16413,-73.97428505494258,40.58870895167974,BOUCK COURT,SHELL ROAD
1307,1,1307,1,1,0,0,4,2010,22811,-73.96292448629481,40.75830898849981,1 AVENUE,EAST 57 STREET
1308,1,1308,1,0,0,1,4,2010,53486,-73.86497511279951,40.874929854191265,HOLLAND AVENUE,MAGENTA STREET
1309,1,1309,1,1,0,0,4,2010,1418,-74.2009645584346,40.52541276824896,SEGUINE AVENUE,WATERBURY AVENUE
1310,1,1310,1,1,0,0,4,2010,42863,-73.92731653182643,40.81855963346114,GRAND CONCOURSE,EAST 149 STREET
1311,1,1311,1,1,0,0,4,2010,14158,-73.99049634052383,40.64316444146339,FT HAMILTON PARKWAY,39 STREET
1312,1,1312,1,1,0,0,4,2010,15695,-73.99644451685157,40.71019832202561,CHERRY STREET,CATHERINE SLIP
1313,1,1313,1,1,0,0,4,2010,52803,-73.85385321068925,40.84918451418461,LURTING AVENUE,MORRIS PARK AVENUE
1314,1,1314,1,0,1,0,4,2010,29556,-73.88409911347965,40.6613840724416,LINDEN BOULEVARD,SCHENCK AVENUE
1315,1,1315,1,0,0,1,4,2010,52015,-73.8616245906596,40.82382655468797,LELAND AVENUE,STORY AVENUE
1316,1,1316,1,1,0,0,4,2010,3912,-74.16040113020921,40.609806829957954,MORANI STREET,RICHMOND AVENUE
1317,1,1317,1,0,0,1,4,2010,13682,-73.98366720774668,40.61518537708807,65 STREET,21 AVENUE
1318,1,1318,1,1,0,0,4,2010,20770,-73.98820173656983,40.718555679422536,DELANCEY STREET,ESSEX STREET
1319,1,1319,1,0,0,1,5,2010,89757,-73.92591980888511,40.63757853181146,PRESTON COURT,KINGS HIGHWAY
1320,1,1320,1,0,0,1,5,2010,26344,-73.9235849325888,40.650519443615686,SNYDER AVENUE,KINGS HIGHWAY
1321,1,1321,1,1,0,0,5,2010,43489,-73.93873075577577,40.84463610738039,WADSWORTH AVENUE,WEST 173 STREET
1322,1,1322,1,1,0,0,5,2010,42530,-73.93812925687148,40.82293296259097,WEST 147 STREET,ADAM C POWELL BOULEVARD
1323,1,1323,1,1,0,0,5,2010,33935,-73.81922459011001,40.676133411559164,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
1324,1,1324,1,0,0,1,5,2010,26542,-73.91229029953121,40.64140972837798,FARRAGUT ROAD,EAST 86 STREET
1325,1,1325,1,1,0,0,5,2010,47319,-73.89621352197219,40.81631897100337,SOUTHERN BOULEVARD,LONGWOOD AVENUE
1326,1,1326,1,1,0,0,5,2010,17223,-73.97878400321932,40.623322718818265,53 STREET,20 AVENUE
1327,1,1327,1,0,1,0,5,2010,36232,-73.79386717999452,40.667472461710865,INWOOD STREET,135 AVENUE
1328,1,1328,1,0,0,1,5,2010,60801,-73.79248791190793,40.85594699324145,CITY IS BRIDGE,CITY ISLAND AVENUE
1329,1,1329,1,1,0,0,5,2010,8567,-74.1169408182609,40.612155324237136,WINDSOR ROAD,SLOSSON AVENUE
1330,1,1330,1,1,0,0,5,2010,23585,-73.9554072980271,40.77686848007841,EAST 83 STREET,3 AVENUE
1331,1,1331,1,0,0,1,5,2010,1658,-74.20699885246233,40.55756748939368,WEST SERVICE ROAD,ARTHUR KILL ROAD
1332,1,1332,1,1,0,0,5,2010,18221,-73.96001600754231,40.64485312657355,OCEAN AVENUE,BEVERLY ROAD
1333,1,1333,1,1,0,0,5,2010,48043,-73.89410150479888,40.84219030204147,CROTONA AVENUE,CROTONA PARK NORTH
1334,1,1334,1,0,0,1,5,2010,44656,-73.91409037279357,40.87119463180725,BROADWAY,WEST 218 STREET
1335,1,1335,1,1,0,0,5,2010,56531,-73.81005432953641,40.78676037203381,CLINTONVILLE STREET,CROSS ISLAND PARKWAY
1336,1,1336,1,0,0,1,5,2010,19517,-73.96446261241924,40.71245948621537,SOUTH 4 STREET,BERRY STREET
1337,1,1337,1,1,0,0,5,2010,37139,-73.79300721998771,40.7115494699502,CEDARCROFT ROAD,HOMELAWN STREET
1338,1,1338,1,1,0,0,5,2010,22755,-73.96612747295634,40.76217929944527,EAST 60 STREET,3 AVENUE
1339,1,1339,1,1,0,0,5,2010,40356,-73.73117060770635,40.71211675342251,223 STREET,HEMPSTEAD AVENUE
1340,1,1340,1,0,1,0,5,2010,27808,-73.92065676894609,40.69092752548508,GATES AVENUE,BUSHWICK AVENUE
1341,1,1341,1,1,0,0,6,2010,7026,-74.13156293077188,40.640355978852284,RICHMOND TERRACE,PORT RICHMOND AVENUE
1342,1,1342,1,0,0,1,6,2010,34149,-73.80752648901547,40.670866844560706,131 AVENUE,131 STREET
1343,1,1343,1,1,0,0,6,2010,27239,-73.90892035285952,40.662554607367134,LIVONIA AVENUE,ROCKAWAY AVENUE
1344,1,1344,1,0,0,1,6,2010,15035,-73.98482930742331,40.68692928517599,ATLANTIC AVENUE,BOND STREET
1345,1,1345,1,1,0,0,6,2010,2642,-74.16629209559048,40.54732654678846,RICHMOND AVENUE,BARTLETT AVENUE
1346,1,1346,1,0,0,1,6,2010,19607,-73.95886063876921,40.70955099647067,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
1347,1,1347,1,0,0,1,6,2010,31892,-73.84070280265561,40.662522951521254,CROSS BAY BOULEVARD,157 AVENUE
1348,1,1348,1,1,0,0,6,2010,24209,-73.94690004839148,40.805838883388084,LENOX AVENUE,WEST 122 STREET
1349,1,1349,1,0,0,1,6,2010,26530,-73.91327777078493,40.635508384882094,FLATLANDS AVENUE,EAST 80 STREET
1350,1,1350,1,1,0,0,6,2010,16244,-73.96419089988315,40.577017863686066,BRIGHTON BEACH AVENUE,BRIGHTON 3 STREET
1351,1,1351,2,0,0,2,6,2010,25528,-73.93534816248601,40.61558455917545,EAST 38 STREET,QUENTIN ROAD
1352,1,1352,1,1,0,0,6,2010,21725,-73.98207931257578,40.77792979806904,WEST 71 STREET,BROADWAY
1353,1,1353,1,1,0,0,6,2010,59646,-73.77647488054801,40.749244595346546,53 AVENUE,202 STREET
1354,1,1354,1,0,0,1,6,2010,38800,-73.75783081635642,40.66321712688745,145 ROAD,221 STREET
1355,1,1355,1,0,0,1,6,2010,14744,-73.99454340086609,40.667253406137704,16 STREET,3 AVENUE
1356,1,1356,1,1,0,0,7,2010,22814,-73.96431353641891,40.76059923080214,2 AVENUE,EAST 59 STREET
1357,1,1357,1,0,1,0,7,2010,11133,-74.08720578020039,40.63989536764311,HENDRICKS AVENUE,JERSEY STREET
1358,1,1358,1,0,0,1,7,2010,120,-74.24609062629524,40.5039398496136,SWINNERTON STREET,HYLAN BOULEVARD
1359,1,1359,1,1,0,0,7,2010,10409,-74.08456140911915,40.6198075352642,LAUREL AVENUE,TARGEE STREET
1360,1,1360,1,0,0,1,7,2010,19342,-73.96807787305468,40.68945226598089,DEKALB AVENUE,CLINTON AVENUE
1361,1,1361,1,1,0,0,7,2010,35153,-73.8069293103396,40.7136427066472,84 ROAD,PARSONS BOULEVARD
1362,1,1362,1,0,0,1,7,2010,45728,-73.88504359176197,40.717143560688086,JUNIPER BOULEVARD SOUTH,70 STREET
1363,1,1363,1,0,1,0,7,2010,27701,-73.92826744125061,40.71053323301501,VARICK AVENUE,MESEROLE STREET
1364,1,1364,1,1,0,0,7,2010,23700,-73.95033856490204,40.775563208729864,1 AVENUE,EAST 84 STREET
1365,1,1365,1,1,0,0,7,2010,16955,-73.95098553510222,40.58198878973609,SHORE BOULEVARD,COLERIDGE STREET
1366,1,1366,1,1,0,0,7,2010,42540,-73.93357644858406,40.80275218053805,2 AVENUE,EAST 125 STREET
1367,1,1367,1,0,0,1,7,2010,21628,-73.98771123796192,40.77537317242032,WEST 65 STREET,WEST END AVENUE
1368,1,1368,1,0,1,0,7,2010,55507,-73.82946930214712,40.7581935358094,MAIN STREET,41 AVENUE
1369,1,1369,1,0,0,1,7,2010,19465,-73.96355834170429,40.69584597074496,STEUBEN STREET,PARK AVENUE
1370,1,1370,1,0,1,0,7,2010,26722,-73.94137663738525,40.67800823085947,ATLANTIC AVENUE,KINGSTON AVENUE
1371,1,1371,1,0,0,1,7,2010,44200,-73.91315074812485,40.84657700414098,CLIFFORD PLACE,JEROME AVENUE
1372,1,1372,1,1,0,0,7,2010,53937,-73.84428231324475,40.87693191410314,TILLOTSON AVENUE,KINGSLAND AVENUE
1373,1,1373,1,1,0,0,7,2010,43350,-73.94168876853546,40.83842579631629,BROADWAY,WEST 164 STREET
1374,1,1374,1,1,0,0,7,2010,32378,-73.8597593280537,40.71184505927651,METROPOLITAN AVENUE,WOODHAVEN BOULEVARD
1375,1,1375,2,0,0,2,8,2010,2991,-74.17659366077082,40.563241328493426,FUTURITY PLACE,ARTHUR KILL ROAD
1376,1,1376,1,0,0,1,8,2010,9884,-74.07844759648289,40.598485614442296,KENSINGTON AVENUE,STEUBEN STREET
1377,1,1377,1,0,0,1,8,2010,21078,-74.00795843829084,40.74681375589629,11 AVENUE,WEST 20 STREET
1378,1,1378,1,0,0,1,8,2010,30205,-73.89401868786547,40.712440554956174,METROPOLITAN AVENUE,65 LANE
1379,1,1379,1,0,0,1,8,2010,33486,-73.83289974375947,40.63886268476279,CROSS BAY BOULEVARD,NORTH CHANNEL BRIDGE
1380,1,1380,1,1,0,0,8,2010,67037,-73.83008222620037,40.71391390903796,QUEENS BOULEVARD,80 ROAD
1381,1,1381,1,0,1,0,8,2010,22814,-73.96431353641891,40.76059923080214,2 AVENUE,EAST 59 STREET
1382,1,1382,1,1,0,0,8,2010,17156,-73.94593441020233,40.59105319367831,AVENUE Y,EAST 24 STREET
1383,1,1383,1,1,0,0,8,2010,36906,-73.76525729518613,40.67027850719249,142 AVENUE,FARMERS BOULEVARD
1384,1,1384,1,1,0,0,8,2010,48677,-73.9023580477897,40.86869612042373,WEST KINGSBRIDGE ROAD,WEBB AVENUE
1385,1,1385,1,0,1,0,8,2010,30040,-73.90115752621638,40.71462231538036,ELIOT AVENUE,FRESH POND ROAD
1386,1,1386,1,0,0,1,8,2010,19100,-73.9778267943452,40.69343813913808,ST EDWARDS STREET,MYRTLE AVENUE
1387,1,1387,1,0,0,1,8,2010,62296,-73.72792004896381,40.75465687584534,64 AVENUE,MARATHON PARKWAY
1388,1,1388,1,1,0,0,8,2010,10670,-74.07695605031408,40.6201605601732,VANDERBILT AVENUE,TOMPKINS AVENUE
1389,1,1389,1,0,0,1,8,2010,17677,-73.95359888855936,40.610949865556236,OCEAN AVENUE,AVENUE P
1390,1,1390,1,0,0,1,8,2010,26975,-73.92263210742951,40.66837321080953,RALPH AVENUE,EASTERN PARKWAY
1391,1,1391,1,0,0,1,8,2010,53818,-73.84645854076207,40.85863637400414,SEYMOUR AVENUE,PELHAM PARKWAY NORTH
1392,1,1392,1,1,0,0,8,2010,17651,-73.9572993323192,40.630512098793275,OCEAN AVENUE,AVENUE H
1393,1,1393,1,0,1,0,8,2010,48822,-73.89321520829974,40.85987420591858,WEBSTER AVENUE,EAST 188 STREET
1394,1,1394,1,0,0,1,8,2010,15038,-73.98309138063718,40.685451137646595,NEVINS STREET,PACIFIC STREET
1395,1,1395,1,1,0,0,9,2010,6965,-74.13654090396452,40.63334296024026,PORT RICHMOND AVENUE,PALMER AVENUE
1396,1,1396,1,0,0,1,9,2010,20088,-74.01117666138092,40.72516942549484,CANAL STREET,WEST STREET
1397,1,1397,1,1,0,0,9,2010,32322,-73.85909672698718,40.69251931442254,JAMAICA AVENUE,85 STREET
1398,1,1398,1,0,0,1,9,2010,13183,-74.01171201523864,40.61273502895194,14 AVENUE,86 STREET
1399,1,1399,1,1,0,0,9,2010,25642,-73.92983547769224,40.63275641081822,AVENUE H,KINGS HIGHWAY
1400,1,1400,1,0,0,1,9,2010,11295,-74.07617948719773,40.63656179784038,BAY STREET,MINTHORNE STREET
1401,1,1401,1,1,0,0,9,2010,36100,-73.7679635343296,40.66034843519451,147 AVENUE,GUY R BREWER BOULEVARD
